coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Sep 12 22:53:10 +0000 2021,,,,0,1437187557507350528,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/Robert42493201/status/1437187557507350528,Wed Dec 27 16:33:13 +0000 2017,946056383081975808,true,,373912,1925,2141,11,,Robert,Robert42493201,229901,,,false
,Sun Sep 12 22:09:54 +0000 2021,,,,0,1437176669983461384,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/DorotaKaleta1/status/1437176669983461384,Sat Oct 21 12:58:10 +0000 2017,921722278001422337,false,,29840,184,203,1,,Dorota Kaleta,DorotaKaleta1,22457,,,false
,Sun Sep 12 21:00:07 +0000 2021,,,,0,1437159108482830336,,,,pl,,,,47,1437111758028693505,kozie_krzysztof,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Co na strajku medyków robią towarzysze spod znaku ⚡ spedalonych bolszewików. To nie jest strajk polityczny...🤦,https://twitter.com/JanuszVictor/status/1437159108482830336,Fri Nov 09 15:36:18 +0000 2012,937172905,false,,12608,3864,3615,7,Polska,Janusz Victor,JanuszVictor,26402,,,false
,Sun Sep 12 21:21:30 +0000 2021,,,,0,1437164492929093636,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/dankadanka75/status/1437164492929093636,Sun Dec 06 14:49:58 +0000 2015,4394855547,false,,178986,1887,2731,0,,Danuta Danuta,dankadanka75,163313,,,false
,Sun Sep 12 21:49:33 +0000 2021,,,,0,1437171551015620609,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/twitkcg/status/1437171551015620609,Thu Sep 24 16:26:30 +0000 2009,76979167,false,,7231,8584,7972,103,,gruszka k.c.,twitkcg,987257,,,false
,Sun Sep 12 21:06:49 +0000 2021,,,,0,1437160794660163588,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/abysiepolaczyc/status/1437160794660163588,Sat Feb 06 12:07:19 +0000 2016,4881257423,false,,31494,366,958,1,,Aby się połączyć,abysiepolaczyc,31357,,,false
,Sun Sep 12 20:10:47 +0000 2021,,,,0,1437146693015855105,,,,pl,,,,47,1437111758028693505,kozie_krzysztof,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Co na strajku medyków robią towarzysze spod znaku ⚡ spedalonych bolszewików. To nie jest strajk polityczny...🤦,https://twitter.com/AnnaKlocek2/status/1437146693015855105,Wed Jun 21 23:15:09 +0000 2017,877666225614184448,false,""" Idźcie swoją drogą, służąc tylko Polsce, miłując tylko Polskę i nienawidząc tych, co służą obcym. ""  Marszałek Józef Piłsudski",39592,511,626,2,"Bo wciąż na jawie widzę i co noc mi się śni, że Ta, co nie zginęła, wyrośnie z naszej krwi..",AnnaKlocek #nieStrajkuję,AnnaKlocek2,24935,,,false
,Sun Sep 12 21:07:28 +0000 2021,,,,0,1437160960549076993,,,,pl,,,,122,1436739629185708035,pasjeniobe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wszyscy hejtujacych strajk medyków: morfologie, powiewy bakteryjne, zszycia ran, wycięcia wyrostkow, usg róbcie sobie sami. Do zawału nie wzywajcie pogotowia, napijcie się wody i przejdzie Do wycięcia wyrostka polecam  nozyczki  do paznokci. A po morfologia do wróżki.",https://twitter.com/AndrzejWNowak1/status/1437160960549076993,Thu Jan 21 09:02:45 +0000 2016,4832204015,false,the sociological imagination enables us to grasp history and biography and the relations between the two within society C. W. Mills The Sociological Imagination,14357,649,2606,1,,Andrzej W. Nowak,AndrzejWNowak1,22129,,,false
,Sun Sep 12 20:07:13 +0000 2021,TakaPrawda,https://twitter.com/Oj_tam_Oj/status/1437145794889592832/photo/1,,1,1437145794889592832,Zdzisaw06177495,1437140638907125761,1403025346648232000,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Zdzisaw06177495 @Michal88_Bio_MD @pisorgpl 1. Strajk jest rowniez polityczny

2. Cyfry nie klamia

#TakaPrawda https://t.co/63Qfdsnd41",https://twitter.com/Oj_tam_Oj/status/1437145794889592832,Fri Sep 11 15:46:02 +0000 2015,3621765677,false,Reweet nie oznacza poparcia,7576,273,1399,6,,Oj_tam_Oj,Oj_tam_Oj,15705,,,false
,Sun Sep 12 21:52:26 +0000 2021,,,,0,1437172274516447232,lis_tomasz,1437128385784860678,800765605,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lis_tomasz @starczyk Jak Strajk Koboet niszczył kościoły to też Pan napisał tyle twetów o tej tematyce co teraz ?,https://twitter.com/Wikiza1/status/1437172274516447232,Fri Oct 02 10:13:19 +0000 2020,1311972467519434752,false,,6722,58,301,2,,wiki🇵🇱,Wikiza1,3193,,,false
,Sun Sep 12 21:36:23 +0000 2021,,,,0,1437168236940959744,,,,pl,,,,122,1436739629185708035,pasjeniobe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wszyscy hejtujacych strajk medyków: morfologie, powiewy bakteryjne, zszycia ran, wycięcia wyrostkow, usg róbcie sobie sami. Do zawału nie wzywajcie pogotowia, napijcie się wody i przejdzie Do wycięcia wyrostka polecam  nozyczki  do paznokci. A po morfologia do wróżki.",https://twitter.com/daaaailyyy/status/1437168236940959744,Wed Nov 21 14:28:13 +0000 2012,962496452,false,"But thank you for the pain
It made me raise my game
And I'm still rising, I'm still rising",12894,529,1316,2,Poland,Drugmedown,daaaailyyy,26611,,,false
,Sun Sep 12 20:26:54 +0000 2021,,,,0,1437150748861677571,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/Grayna13285510/status/1437150748861677571,Mon Jan 20 14:30:54 +0000 2020,1219265961607487488,false,Ciekawa świata i innych,35541,1165,1611,1,,Grażyna,Grayna13285510,34556,,,false
,Sun Sep 12 20:23:41 +0000 2021,,,,3,1437149941386956806,RdzennyKujawiak,1437145368307933185,3297620584,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RdzennyKujawiak @KWyszkowski 🤣🤣🤣
Nie, a ty? Mnie pielęgniarki z błyskawicami niestraszne. Co więcej! Popieram je! i popieram Strajk Kobiet. Nie będzie kobiecie mówił co ma robić, ani kim ma być frajer z niedziałającą kuśką między nogami. 
Ten z działającą tez nie 😎",https://twitter.com/Pan_Lange/status/1437149941386956806,Tue Jan 23 13:00:47 +0000 2018,955787393403060224,false,"Tyle rzeczy do zrobienia, tylu ludzi do zniszczenia. 
Neil Gaiman ""Nigdziebądź""",10569,883,1282,1,,"Smoku, kręci ci się łezka w oku #GoVegan",Pan_Lange,8688,,,false
,Sun Sep 12 21:05:33 +0000 2021,,,,0,1437160477352673282,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/nowyanni211121/status/1437160477352673282,Sat Apr 17 11:09:15 +0000 2021,1383376953219063811,false,"Zwykły użytkownik TT, konto nr 2.",41000,607,1094,8,,AnNi,nowyanni211121,58703,,,false
,Sun Sep 12 21:06:43 +0000 2021,,,,0,1437160772396847110,Jowita_W,1436643467992645634,852599711127269400,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Jowita_W Proszę niesprawiedliwie nie uogólniać. Choć strajk (a raczej uliczny protest) nie jest właściwą odpowiedzią na sytuację, a w każdej grupie społecznej są ludzie wredni, to nie jest to usprawiedliwienie, by obrażać pozostałych.",https://twitter.com/wojciechrubin/status/1437160772396847110,Mon Sep 30 21:48:01 +0000 2013,1921405370,false,Mąż i ojciec czwórki skarbów. zawodowo hydraulik ludzki - od centralnej pompy (♥️).,1195,65,91,0,Polska,Pielgrzym🇵🇱😷#MuremZaPolskimMundurem,wojciechrubin,1396,,,false
,Sun Sep 12 21:06:18 +0000 2021,,,,0,1437160666272616452,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/JedziemyDalej/status/1437160666272616452,Fri Aug 25 09:56:11 +0000 2017,901020373302620161,false,"To nie jest konto Rachonia 😝
Lubię sobie poprzeklinać, więc jak komuś nie pasuje, to trudno.
Lewackie bydło z 8 gwiazdkami banuję na dzień dobry.",279583,8911,2633,27,Polska,Jedziemy Dalej 🇵🇱 #WygrajmyPolskę,JedziemyDalej,135652,,,false
,Sun Sep 12 20:14:16 +0000 2021,,,,0,1437147572553007110,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/mastarosta/status/1437147572553007110,Wed Oct 12 15:15:58 +0000 2016,786223891781918721,false,"Warszawa to moje rodzinne miasto, ale najlepiej czuję się w Tatrach.",351140,4224,4024,10,,Małgorzata Starosta 🇵🇱,mastarosta,124272,,,false
,Sun Sep 12 21:32:31 +0000 2021,,,,0,1437167263652712451,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/2225kuc/status/1437167263652712451,Sun Jan 22 12:48:34 +0000 2012,471046989,false,Kocham Polski Lwów.,408306,2048,2432,66,Polska,kuc krystyna,2225kuc,358337,,,false
,Sun Sep 12 20:45:33 +0000 2021,,,,0,1437155443688738824,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/AntekD/status/1437155443688738824,Wed May 01 12:59:19 +0000 2013,1394585508,false,Ojczyzna to wielki zbiorowy obowiązek.Cyprian Kamil Norwid🇵🇱,54384,3336,3529,12,POLSKA,Drwal Antek;) 🇵🇱 💯,AntekD,40651,,,false
,Sun Sep 12 21:09:38 +0000 2021,,,,0,1437161505217290243,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/mon_dabrow/status/1437161505217290243,Sat Apr 13 05:19:36 +0000 2013,1348403988,false,,17750,73,384,0,,mon dabrow,mon_dabrow,7645,,,false
,Sun Sep 12 21:00:28 +0000 2021,,,,0,1437159199646040071,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/Micha74309145/status/1437159199646040071,Sat Dec 21 10:36:27 +0000 2019,1208335351917486080,false,Polska jest najważniejsza.,10391,145,451,0,,Michał#BabiesLivesMatter,Micha74309145,35618,,,false
,Sun Sep 12 20:09:11 +0000 2021,,,https://twitter.com/katrina1974pl/status/1437138709426675716,2,1437146292640231443,,,,pl,,false,1437138709426675716,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Czas Pandemii i wszelkie teleporady a z drugiej strony funkcjonowały prywatne gabinety a wg  mnie Nobel dla tego kto wcisnol teraz ten strajk https://t.co/NSMVQSKdRj,https://twitter.com/ronfox102/status/1437146292640231443,Mon Jul 07 10:47:13 +0000 2014,2682978563,false,,39053,3349,4976,5,,Ron Fox 🇵🇱🇮🇪Żyj i daj żyć innym❤️,ronfox102,105591,,,false
,Sun Sep 12 21:16:45 +0000 2021,,,,0,1437163295547527168,,,,pl,,,,122,1436739629185708035,pasjeniobe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wszyscy hejtujacych strajk medyków: morfologie, powiewy bakteryjne, zszycia ran, wycięcia wyrostkow, usg róbcie sobie sami. Do zawału nie wzywajcie pogotowia, napijcie się wody i przejdzie Do wycięcia wyrostka polecam  nozyczki  do paznokci. A po morfologia do wróżki.",https://twitter.com/cerisque/status/1437163295547527168,Fri Jan 28 18:33:37 +0000 2011,244186926,false,"Filolożka angielska in making.
Lewaczka. Feministka.",5533,35,278,0,"Greater Poland, Poland",Kinga Jot 🏳️‍🌈 #loveislove,cerisque,435,,http://cerisque.tumblr.com,false
,Sun Sep 12 20:15:28 +0000 2021,,,,0,1437147871292297227,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/marek1mark/status/1437147871292297227,Wed Dec 28 22:43:06 +0000 2011,449254679,false,Zatwardziały pisowiec alergia na lewactwo w każdej postaci.Ban dla każdego złodzieja z PO,51671,1013,1754,0,,marek,marek1mark,21856,,,false
,Sun Sep 12 21:21:40 +0000 2021,,,,0,1437164532049354755,,,,pl,,,,122,1436739629185708035,pasjeniobe,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wszyscy hejtujacych strajk medyków: morfologie, powiewy bakteryjne, zszycia ran, wycięcia wyrostkow, usg róbcie sobie sami. Do zawału nie wzywajcie pogotowia, napijcie się wody i przejdzie Do wycięcia wyrostka polecam  nozyczki  do paznokci. A po morfologia do wróżki.",https://twitter.com/ewa_kserko/status/1437164532049354755,Wed Feb 14 16:46:59 +0000 2018,963816855445045250,true,Szary człowiek...życzliwa obserwator,104982,375,467,0,,Ewa Urbaniak #SilniRazem,ewa_kserko,7236,,,false
,Sun Sep 12 20:06:33 +0000 2021,,,,0,1437145627650109448,,,,pl,,,,1,1437140058109267976,AnntonnBud,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Szaraniec_MD Ten strajk nie jest polityczny !!!! Mało kto wierzy że chodzi tutaj o lepsze warunki pracy . W doopach się wam poprzewracało https://t.co/qf1ZCPsnEw,https://twitter.com/MorhardR/status/1437145627650109448,Mon Jul 02 14:24:45 +0000 2018,1013790582966226944,false,Murem za SG PP WP 🇵🇱👊,70442,442,342,2,Europe,Krzysiek,MorhardR,30415,,,false
,Sun Sep 12 21:01:07 +0000 2021,,,,1,1437159359826571269,salai_sz,1437028493028626432,877877831132487700,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@salai_sz @KludkowskaM Nikt inny. Wiadomo, kto zainicjował strajk.",https://twitter.com/PolskaKobieta/status/1437159359826571269,Tue Jan 10 09:16:50 +0000 2017,818748422866006016,false,"Dla Ojczyzny tkwię na TT ❤️🇵🇱 z sercem po prawej stronie .  I dla moich wspaniałych Przyjaciół. Zero randek na DM..💔 #MuremZaPolskimMundurem 
-🇵🇱🇵🇱🇵🇱❤",299867,23293,14539,22,Poland,JoLka z PoLSki ✝️,PolskaKobieta,245848,,,false
,Sun Sep 12 21:06:53 +0000 2021,,,,0,1437160810523107329,,,,pl,,,,122,1436739629185708035,pasjeniobe,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wszyscy hejtujacych strajk medyków: morfologie, powiewy bakteryjne, zszycia ran, wycięcia wyrostkow, usg róbcie sobie sami. Do zawału nie wzywajcie pogotowia, napijcie się wody i przejdzie Do wycięcia wyrostka polecam  nozyczki  do paznokci. A po morfologia do wróżki.",https://twitter.com/lewicowa_pyra/status/1437160810523107329,Wed May 27 15:36:46 +0000 2020,1265668242623905794,false,"Lekarka stażystka, członkini @PoznanRazem, Partyjnego Sądu Koleżeńskiego w @partiarazem, demokratyczna socjalistka, wegetarianka | ona / jej 🇪🇺 🏳️‍🌈 ♿⚡️",90169,2340,737,19,,Karolina Stachowiak,lewicowa_pyra,30820,,,false
,Sun Sep 12 20:16:34 +0000 2021,,,,0,1437148151702605826,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/StanisawNowak12/status/1437148151702605826,Wed Sep 12 14:38:08 +0000 2018,1039885877588189185,false,Polexit. Inaczej Niemcy powieszą nas na złotym sznurze.,90758,321,238,3,,Stanisław Nowak,StanisawNowak12,33669,,,false
,Sun Sep 12 21:00:43 +0000 2021,,,,0,1437159262497746945,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/Robert42493201/status/1437159262497746945,Wed Dec 27 16:33:13 +0000 2017,946056383081975808,true,,373912,1925,2141,11,,Robert,Robert42493201,229901,,,false
,Sun Sep 12 20:05:17 +0000 2021,,,,0,1437145310376120324,,,,pl,,,,10,1437140638907125761,Zdzisaw06177495,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Michal88_Bio_MD @pisorgpl Panie Doktorze. Przecież tu nie chodzi o żadne podwyżki. To strajk czysto POlityczny który POdsycają przeciwnicy PiSu i Rządu. Mam wśród znajomych i przyjaciół lekarzy. Przedtem można było dopisywać pacjentów i brać za to kasę. Ten cholerny Ziobro wszystko nam zespół.,https://twitter.com/nowyanni211121/status/1437145310376120324,Sat Apr 17 11:09:15 +0000 2021,1383376953219063811,false,"Zwykły użytkownik TT, konto nr 2.",41000,607,1094,8,,AnNi,nowyanni211121,58703,,,false
,Sun Sep 12 20:26:17 +0000 2021,,,,0,1437150596851699714,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/pawel2673/status/1437150596851699714,Mon Mar 23 18:23:57 +0000 2015,3108230889,false,"Człowiek na poziomie musi się trzymać w pionie.

Dziękuję za każdy follow. Niestety TT ogranicza mi możliwości odwzajemnienia się.",261700,3545,5002,1,"Lublin, Polska",Paweł_K 🇵🇱,pawel2673,239832,,,false
,Sun Sep 12 20:51:55 +0000 2021,,,,0,1437157044386213891,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/szymka/status/1437157044386213891,Mon May 23 19:45:17 +0000 2016,734832591728168960,false,"Wszystkich kłamców, oszczerców,opluwaczy,trolli siejących nienawiść banuję bez uprzedzenia!
Mam uczulenie na kaleczenie języka polskiego!",68946,2087,1963,9,,Aleksandra Szymańska,szymka,80913,,,false
,Sun Sep 12 22:02:31 +0000 2021,,,,0,1437174814763065351,,,,pl,,,,12,1437063529656426501,marsza_jacek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lis_tomasz Nie no jest super. Strajk medyków? Olewka. Beatyfikacja? Transmisja live. 
Przynajmniej wiemy jakie są poglądy i priorytety tych tzw. wolnych mediów.",https://twitter.com/RottenKrieg/status/1437174814763065351,Thu Jan 24 17:30:57 +0000 2019,1088489342404882436,false,25 | ona/on | he/she | demisex/demiromantic | marudzę w @JebacJebacPZBN | SRPO Wlkp. | Koło Młodych @pracownicza #Poznań | medol-informatyk in spe,175040,3404,1598,30,Kraina Podziemnych Pomarańczy,Misza Mielczarek,RottenKrieg,39780,,https://zaimki.pl/@Misza,false
,Sun Sep 12 21:45:44 +0000 2021,,,,0,1437170591405064195,,,,pl,,,,1,1437165515613609984,Reparationen,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dabakuzu Jesteście wykorzystywani przez Tuska jak małe dzieci.
Dajecie się podpuścić do plucia we własne gniazdo.
Politycy opozycji was wykorzystają i kopną w d...
Pieniędzy i tak nie dostaniecie, a stracicie twarz na zawsze.
Nikt was nie popiera, bo to nie jest prawdziwy strajk.
Fikcja!",https://twitter.com/Puszinx/status/1437170591405064195,Thu Jul 18 20:05:29 +0000 2013,1604207268,false,"Jeśli będzie trzeba, zrobię to, co będę musiał.",60780,935,1401,3,"Łódź, Polska",Puszin✝️⚔️🇵🇱#MuremZaPolskimMundurem,Puszinx,46986,,,false
,Sun Sep 12 21:21:29 +0000 2021,,,,0,1437164486545248257,,,,pl,,,,220,1436967403158753280,tebaranowski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chcecie organizować strajk, po tym jak dostaliśmy największe podwyżki od niepamiętnych czasów - to sobie organizujcie, tylko w momencie w którym wpletliście ***** ***, pioruny i antyklerykalizm w hasła na banerach staliście się nieśmiesznym żartem elo
#ProtestMedykow",https://twitter.com/margosz55/status/1437164486545248257,Tue May 12 20:00:33 +0000 2015,3248711855,false,"Wasza mowa niech będzie: ""Tak - tak, nie - nie"".",10577,1561,2234,8,,Gosia 🇵🇱💯,margosz55,27050,,,false
,Sun Sep 12 22:00:05 +0000 2021,,,,0,1437174198938570757,,,,pl,,,,435,1436643467992645634,Jowita_W,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Strajk medyków uważam za niemoralny i karygodny. służba zdrowia jest przeżarta rakiem korupcji i korporacjonizmu. Nie ma już pacjentów, jest klient. Już się nie leczy, tylko świadczy usługi medyczne. COVID jeszcze bardziej obnażył roszczeniowość i obłudę tej kasty w kitlach 🤮",https://twitter.com/Agnieszka1957/status/1437174198938570757,Wed Jul 27 20:39:58 +0000 2016,758401564470026240,false,Rząd i polityka,116614,552,791,7,,Pani Agnieszka N🇵🇱#DUDA2020,Agnieszka1957,68285,,,false
,Sun Sep 12 20:44:24 +0000 2021,,,,0,1437155155246522370,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/zwyklyPolak/status/1437155155246522370,Sun Aug 18 09:11:16 +0000 2013,1680277886,false,ciekawski krytyczny kocham Polskę,300733,4674,4989,8,,zwykły Polak,zwyklyPolak,270482,,,false
,Sun Sep 12 20:11:24 +0000 2021,,,,0,1437146847785717766,,,,pl,,,,156,1436977824284426240,ewa_gontarz,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pytam znajomej pielęgniarki z tzw polskiej prowincji, czy strajkuje. Mówi, że strajkują tylko ci z Warszawy, którzy zarabiają najwięcej w kraju. To prawda, że ten strajk jest kolejną odsłoną politycznych zamieszek skierowanych przeciwko rządowi.",https://twitter.com/MariuszPer/status/1437146847785717766,Wed Jun 19 12:31:30 +0000 2019,1141322612641062914,false,Powracam i powracam,39000,395,330,1,,Mariusz Per #Kidawa2025,MariuszPer,57644,,,false
